,Unnamed: 0_x,sex,row_number,liters_drunk,age_kid,age_adult,age_old,drink,check_number,label,Unnamed: 0_y,session_start,morning,day,evening
6272,7510,Не указан,96.0,5,0,1,0,1,8537,1,9506,15:00:00.000,NaN,Day session,NaN
6273,7511,Не указан,65.0,3,0,0,1,0,1619,0,4711,23:42:00.000,NaN,NaN,Evening session
6274,7514,0,11.0,5,0,0,1,0,9605,1,3706,23:42:00.000,NaN,NaN,Evening session
6275,7515,0,77.0,4,1,0,0,0,9917,1,7900,15:00:00.000,NaN,Day session,NaN
6276,7517,Не указан,51.0,2,0,0,1,0,7097,0,9105,07:00:00.000,Morning session,NaN,NaN
6277,7519,Не указан,69.0,4,0,1,0,1,1654,1,7627,14:00:00.000,NaN,Day session,NaN
6278,7520,1,56.0,2,0,1,0,0,24,1,6848,15:34:00.000,NaN,Day session,NaN
6279,7521,1,15.0,4,0,1,0,0,5522,0,1030,21:00:00.000,NaN,NaN,Evening session
6280,7523,0,48.0,3,0,1,0,0,9224,0,5984,23:42:00.000,NaN,NaN,Evening session
6281,7524,1,7.0,5,0,1,0,0,1335,0,8762,22:15:00.000,NaN,NaN,Evening session
6282,7525,0,82.0,0,0,0,1,0,9721,1,2831,22:30:00.000,NaN,NaN,Evening session
6283,7526,1,34.0,0,0,1,0,0,7816,1,9021,21:00:00.000,NaN,NaN,Evening session
6284,7527,0,98.0,5,0,1,0,0,1555,1,4675,14:00:00.000,NaN,Day session,NaN
6285,7528,1,13.0,2,0,1,0,1,8237,0,5981,07:00:00.000,Morning session,NaN,NaN
6286,7529,1,39.0,5,0,1,0,0,4524,1,7360,14:15:00.000,NaN,Day session,NaN
6287,7530,1,96.0,2,0,0,1,1,9216,0,5225,23:42:00.000,NaN,NaN,Evening session
6288,7531,0,54.0,2,0,1,0,0,5602,0,1223,21:00:00.000,NaN,NaN,Evening session
6289,7532,0,85.0,4,0,1,0,0,9215,1,4246,23:42:00.000,NaN,NaN,Evening session
6290,7533,0,98.0,2,0,1,0,0,9676,1,3623,08:42:00.000,Morning session,NaN,NaN
6291,7534,0,88.0,5,0,0,1,1,38,0,7203,14:15:00.000,NaN,Day session,NaN
6292,7535,1,7.0,0,0,1,0,0,5001,0,8953,06:00:00.000,Morning session,NaN,NaN
6293,7536,1,43.0,3,0,1,0,0,1885,1,1273,14:15:00.000,NaN,Day session,NaN
6294,7537,0,19.0,1,0,1,0,0,5591,1,5186,08:42:00.000,Morning session,NaN,NaN
6295,7538,1,62.0,1,0,0,1,1,1770,0,3078,21:00:00.000,NaN,NaN,Evening session
6296,7539,1,67.0,5,0,1,0,1,1013,1,8190,14:15:00.000,NaN,Day session,NaN
6297,7540,Не указан,11.0,2,0,0,1,1,3181,0,6489,21:00:00.000,NaN,NaN,Evening session
6298,7541,Не указан,15.0,2,0,1,0,0,4737,0,3851,06:15:00.000,Morning session,NaN,NaN
6299,7542,Не указан,63.0,4,0,1,0,1,5404,1,5587,21:00:00.000,NaN,NaN,Evening session
6300,7543,0,33.0,1,0,0,1,1,9638,0,293,06:15:00.000,Morning session,NaN,NaN
6301,7544,1,97.0,4,0,1,0,0,6468,1,8072,08:42:00.000,Morning session,NaN,NaN
6302,7545,1,52.0,3,0,1,0,1,2923,0,2910,15:00:00.000,NaN,Day session,NaN
6303,7546,1,100.0,4,0,1,0,0,7038,1,3676,15:00:00.000,NaN,Day session,NaN
6304,7547,0,98.0,3,0,0,1,0,8993,0,7045,14:00:00.000,NaN,Day session,NaN
6305,7548,1,89.0,2,0,0,1,0,6495,1,4530,15:30:00.000,NaN,Day session,NaN
6306,7549,0,84.0,2,0,1,0,1,5426,0,5033,06:00:00.000,Morning session,NaN,NaN
6307,7550,1,30.0,2,0,1,0,1,795,1,9516,22:30:00.000,NaN,NaN,Evening session
6308,7552,0,74.0,0,0,0,1,1,7977,1,5657,15:00:00.000,NaN,Day session,NaN
6309,7553,0,44.0,4,0,1,0,0,2043,0,2623,21:00:00.000,NaN,NaN,Evening session
6310,7554,Не указан,20.0,0,0,1,0,0,1974,1,9549,21:00:00.000,NaN,NaN,Evening session
6311,7555,1,61.0,1,0,1,0,1,192,0,2702,21:00:00.000,NaN,NaN,Evening session
6312,7557,1,25.0,5,0,0,1,1,9733,0,3162,21:00:00.000,NaN,NaN,Evening session
6313,7558,1,89.0,0,1,0,0,0,4537,1,2289,23:42:00.000,NaN,NaN,Evening session
6314,7560,0,96.0,5,0,1,0,1,9948,1,3896,21:00:00.000,NaN,NaN,Evening session
6315,7561,1,6.0,1,0,1,0,1,1342,1,5634,14:00:00.000,NaN,Day session,NaN
6316,7563,Не указан,14.0,2,0,0,1,0,3798,1,2196,14:00:00.000,NaN,Day session,NaN
6317,7565,0,70.0,4,0,1,0,0,2070,0,9502,14:15:00.000,NaN,Day session,NaN
6318,7566,0,16.0,4,0,1,0,1,6366,1,8034,07:30:00.000,Morning session,NaN,NaN
6319,7568,Не указан,20.0,0,0,0,1,0,9408,1,6553,14:00:00.000,NaN,Day session,NaN
6320,7570,1,25.0,1,1,0,0,0,9276,1,3279,23:42:00.000,NaN,NaN,Evening session
6321,7571,0,37.0,0,0,0,1,0,2789,1,4728,21:00:00.000,NaN,NaN,Evening session
6322,7572,0,53.0,4,0,1,0,0,7721,1,7728,23:42:00.000,NaN,NaN,Evening session
6323,7574,1,79.0,2,0,0,1,0,3206,1,486,15:00:00.000,NaN,Day session,NaN
6324,7575,0,94.0,1,0,1,0,1,9159,1,4361,06:00:00.000,Morning session,NaN,NaN
6325,7577,Не указан,33.0,4,0,0,1,0,7069,0,9649,14:15:00.000,NaN,Day session,NaN
6326,7579,0,56.0,5,0,1,0,0,1084,1,1154,22:15:00.000,NaN,NaN,Evening session
6327,7580,0,95.0,1,0,1,0,0,5977,0,7817,14:00:00.000,NaN,Day session,NaN
6328,7581,1,91.0,1,1,0,0,0,6068,1,7747,15:34:00.000,NaN,Day session,NaN
6329,7582,0,75.0,3,0,1,0,0,9944,0,1922,22:30:00.000,NaN,NaN,Evening session
6330,7583,1,86.0,5,0,0,1,0,2078,1,1396,07:00:00.000,Morning session,NaN,NaN
6331,7584,Не указан,43.0,5,0,1,0,1,1445,1,2086,15:34:00.000,NaN,Day session,NaN
6332,7585,1,59.0,0,0,0,1,0,6619,1,8037,06:00:00.000,Morning session,NaN,NaN
6333,7586,0,77.0,4,0,0,1,0,8995,0,731,21:00:00.000,NaN,NaN,Evening session
6334,7587,1,48.0,1,0,0,1,0,2417,1,5672,15:34:00.000,NaN,Day session,NaN
6335,7588,0,85.0,3,0,1,0,0,4679,0,2795,15:34:00.000,NaN,Day session,NaN
6336,7589,0,70.0,3,0,1,0,1,2627,1,4139,06:00:00.000,Morning session,NaN,NaN
6337,7590,1,96.0,2,0,1,0,1,7711,1,3051,07:00:00.000,Morning session,NaN,NaN
6338,7591,0,51.0,2,0,0,1,1,2658,1,997,06:00:00.000,Morning session,NaN,NaN
6339,7594,1,70.0,5,0,0,1,1,5755,0,2006,14:00:00.000,NaN,Day session,NaN
6340,7595,1,10.0,2,0,0,1,0,8543,1,4571,08:42:00.000,Morning session,NaN,NaN
6341,7596,1,75.0,1,0,0,1,1,7269,1,6904,14:15:00.000,NaN,Day session,NaN
6342,7597,Не указан,22.0,5,1,0,0,0,8964,1,5201,21:00:00.000,NaN,NaN,Evening session
6343,7598,0,84.0,2,0,1,0,1,816,1,137,06:15:00.000,Morning session,NaN,NaN
6344,7599,1,59.0,5,0,1,0,0,4603,0,2343,07:30:00.000,Morning session,NaN,NaN
6345,7600,Не указан,49.0,0,0,0,1,1,1462,0,5264,14:15:00.000,NaN,Day session,NaN
6346,7601,Не указан,51.0,3,0,1,0,1,1129,1,5986,22:30:00.000,NaN,NaN,Evening session
6347,7602,0,9.0,4,0,1,0,0,7813,0,3294,06:15:00.000,Morning session,NaN,NaN
6348,7603,0,65.0,4,0,1,0,0,5908,1,4783,21:00:00.000,NaN,NaN,Evening session
6349,7605,0,78.0,2,0,1,0,1,2470,0,3529,06:00:00.000,Morning session,NaN,NaN
6350,7606,0,52.0,3,0,1,0,1,6210,1,3628,21:00:00.000,NaN,NaN,Evening session
6351,7607,1,94.0,0,0,0,1,1,3566,0,1886,07:00:00.000,Morning session,NaN,NaN
6352,7608,1,61.0,0,0,0,1,0,221,0,4918,07:00:00.000,Morning session,NaN,NaN
6353,7609,0,86.0,5,0,1,0,0,1314,0,1297,22:15:00.000,NaN,NaN,Evening session
6354,7610,1,60.0,5,0,0,1,1,4165,1,8720,22:15:00.000,NaN,NaN,Evening session
6355,7611,1,57.0,3,0,0,1,0,4252,1,4316,15:34:00.000,NaN,Day session,NaN
6356,7612,Не указан,65.0,1,1,0,0,0,9905,0,6636,08:42:00.000,Morning session,NaN,NaN
6357,7614,Не указан,56.0,0,0,1,0,0,810,0,4457,06:00:00.000,Morning session,NaN,NaN
6358,7615,0,28.0,0,0,1,0,0,2159,1,6376,14:15:00.000,NaN,Day session,NaN
6359,7617,1,73.0,3,0,1,0,1,3151,1,1133,06:15:00.000,Morning session,NaN,NaN
6360,7618,1,12.0,3,0,0,1,0,8495,1,1698,15:00:00.000,NaN,Day session,NaN
6361,7619,0,20.0,2,0,1,0,0,3449,0,4500,21:00:00.000,NaN,NaN,Evening session
6362,7623,0,81.0,2,0,1,0,1,2201,0,9544,07:00:00.000,Morning session,NaN,NaN
6363,7624,1,15.0,0,0,0,1,1,2807,1,5721,08:42:00.000,Morning session,NaN,NaN
6364,7625,1,14.0,4,0,1,0,0,7998,0,3515,14:15:00.000,NaN,Day session,NaN
6365,7626,0,84.0,5,0,1,0,0,6362,1,8554,15:00:00.000,NaN,Day session,NaN
6366,7628,1,100.0,3,0,1,0,0,2423,0,9728,15:30:00.000,NaN,Day session,NaN
6367,7629,1,34.0,2,0,1,0,0,7628,0,6465,22:30:00.000,NaN,NaN,Evening session
6368,7631,0,46.0,4,0,0,1,0,8910,1,8301,15:30:00.000,NaN,Day session,NaN
6369,7634,1,22.0,1,0,1,0,0,3085,1,4467,14:15:00.000,NaN,Day session,NaN
6370,7636,0,5.0,3,1,0,0,0,777,1,2686,08:42:00.000,Morning session,NaN,NaN
6371,7638,1,57.0,5,0,1,0,0,3429,1,6844,08:42:00.000,Morning session,NaN,NaN
6372,7639,0,83.0,5,0,1,0,1,7693,1,4193,07:30:00.000,Morning session,NaN,NaN
6373,7641,1,92.0,4,0,1,0,0,4105,1,9746,22:15:00.000,NaN,NaN,Evening session
6374,7642,0,70.0,0,0,1,0,1,3236,0,2449,14:00:00.000,NaN,Day session,NaN
6375,7644,0,32.0,2,0,1,0,1,2117,0,9955,22:30:00.000,NaN,NaN,Evening session
6376,7645,0,16.0,2,0,0,1,0,6181,1,8610,15:00:00.000,NaN,Day session,NaN
6377,7646,1,88.0,2,0,1,0,1,6383,1,8017,14:15:00.000,NaN,Day session,NaN
6378,7647,1,97.0,0,0,1,0,0,3024,1,1573,14:15:00.000,NaN,Day session,NaN
6379,7648,0,15.0,2,1,0,0,0,4973,0,1422,08:42:00.000,Morning session,NaN,NaN
6380,7650,1,100.0,1,0,1,0,1,3299,1,3982,14:00:00.000,NaN,Day session,NaN
6381,7651,Не указан,94.0,5,0,0,1,0,482,1,2812,15:00:00.000,NaN,Day session,NaN
6382,7652,1,19.0,1,0,0,1,1,2173,0,6405,07:00:00.000,Morning session,NaN,NaN
6383,7654,Не указан,83.0,0,0,0,1,1,5542,1,3801,21:00:00.000,NaN,NaN,Evening session
6384,7655,Не указан,80.0,3,0,1,0,1,5367,1,9774,15:30:00.000,NaN,Day session,NaN
6385,7657,1,59.0,2,0,1,0,1,8175,1,7035,21:00:00.000,NaN,NaN,Evening session
6386,7658,1,10.0,2,0,0,1,1,1556,0,4505,23:42:00.000,NaN,NaN,Evening session
6387,7659,1,51.0,1,0,1,0,1,494,1,6738,15:00:00.000,NaN,Day session,NaN
6388,7661,0,8.0,4,0,0,1,0,3118,0,9117,07:00:00.000,Morning session,NaN,NaN
6389,7662,0,13.0,5,0,0,1,0,541,0,8496,07:00:00.000,Morning session,NaN,NaN
6390,7663,0,6.0,5,0,1,0,0,6858,1,5888,06:15:00.000,Morning session,NaN,NaN
6391,7664,0,64.0,0,0,0,1,1,3398,1,4369,06:15:00.000,Morning session,NaN,NaN
6392,7665,1,40.0,1,0,1,0,1,843,1,3154,22:15:00.000,NaN,NaN,Evening session
6393,7666,Не указан,50.0,0,0,0,1,0,7835,1,9814,22:15:00.000,NaN,NaN,Evening session
6394,7667,0,90.0,1,0,1,0,1,4674,0,5396,15:00:00.000,NaN,Day session,NaN
6395,7668,0,2.0,2,0,0,1,1,7113,1,4779,14:00:00.000,NaN,Day session,NaN
6396,7669,0,8.0,2,1,0,0,0,7434,1,2327,15:00:00.000,NaN,Day session,NaN
6397,7670,1,20.0,3,0,0,1,1,4779,1,4410,23:42:00.000,NaN,NaN,Evening session
6398,7671,1,82.0,4,0,0,1,1,4414,1,109,21:00:00.000,NaN,NaN,Evening session
6399,7672,0,99.0,3,0,0,1,0,3998,1,3119,23:42:00.000,NaN,NaN,Evening session
6400,7673,0,86.0,5,0,0,1,1,8913,1,535,07:30:00.000,Morning session,NaN,NaN
6401,7674,1,7.0,2,0,1,0,0,2610,1,8888,07:00:00.000,Morning session,NaN,NaN
6402,7676,1,41.0,2,0,1,0,1,1985,1,9960,15:34:00.000,NaN,Day session,NaN
6403,7677,1,28.0,2,0,1,0,0,9189,0,4753,22:15:00.000,NaN,NaN,Evening session
6404,7678,1,84.0,4,0,1,0,0,4772,0,2497,06:00:00.000,Morning session,NaN,NaN
6405,7679,Не указан,35.0,3,0,0,1,0,8769,0,7415,07:00:00.000,Morning session,NaN,NaN
6406,7680,0,100.0,3,0,1,0,0,3811,0,858,06:15:00.000,Morning session,NaN,NaN
6407,7681,0,66.0,3,0,0,1,1,9280,1,5124,15:00:00.000,NaN,Day session,NaN
6408,7683,0,74.0,5,0,1,0,1,8775,1,2858,06:00:00.000,Morning session,NaN,NaN
6409,7684,0,61.0,1,0,0,1,1,6574,0,5407,22:15:00.000,NaN,NaN,Evening session
6410,7685,1,76.0,0,0,0,1,0,4415,0,376,06:15:00.000,Morning session,NaN,NaN
6411,7686,1,3.0,5,0,1,0,0,4261,0,4393,23:42:00.000,NaN,NaN,Evening session
6412,7688,Не указан,65.0,2,0,0,1,1,3320,1,7605,15:34:00.000,NaN,Day session,NaN
6413,7689,Не указан,36.0,2,1,0,0,0,4563,0,854,22:30:00.000,NaN,NaN,Evening session
6414,7690,0,44.0,5,0,1,0,0,2014,1,3571,14:15:00.000,NaN,Day session,NaN
6415,7691,0,2.0,4,0,1,0,1,916,1,9267,08:42:00.000,Morning session,NaN,NaN
6416,7693,0,29.0,3,0,1,0,1,7641,1,940,15:34:00.000,NaN,Day session,NaN
6417,7694,0,10.0,2,0,1,0,1,2222,0,4801,15:34:00.000,NaN,Day session,NaN
6418,7695,0,80.0,4,0,1,0,1,7730,1,3485,06:00:00.000,Morning session,NaN,NaN
6419,7696,1,10.0,2,0,1,0,1,1819,1,4624,21:00:00.000,NaN,NaN,Evening session
6420,7697,0,58.0,4,0,0,1,0,5509,1,8352,07:00:00.000,Morning session,NaN,NaN
6421,7698,0,87.0,5,0,1,0,0,4370,1,7662,07:00:00.000,Morning session,NaN,NaN
6422,7699,Не указан,43.0,3,0,1,0,0,9381,1,2981,21:00:00.000,NaN,NaN,Evening session
6423,7700,0,62.0,3,1,0,0,0,1298,0,8758,08:42:00.000,Morning session,NaN,NaN
6424,7702,1,8.0,4,0,0,1,1,6503,1,9815,15:00:00.000,NaN,Day session,NaN
6425,7704,0,57.0,3,0,1,0,0,9986,0,5554,22:30:00.000,NaN,NaN,Evening session
6426,7705,0,13.0,1,0,1,0,0,8289,1,1545,23:42:00.000,NaN,NaN,Evening session
6427,7706,0,92.0,2,0,1,0,1,8853,0,3373,15:00:00.000,NaN,Day session,NaN
6428,7707,1,50.0,4,0,0,1,0,7225,1,8682,15:30:00.000,NaN,Day session,NaN
6429,7708,1,93.0,3,0,0,1,0,8207,0,8365,21:00:00.000,NaN,NaN,Evening session
6430,7710,0,86.0,0,0,1,0,1,8368,1,9587,22:30:00.000,NaN,NaN,Evening session
6431,7711,Не указан,27.0,1,0,1,0,0,6698,0,2898,06:15:00.000,Morning session,NaN,NaN
6432,7713,0,88.0,1,0,0,1,0,6535,1,2979,14:15:00.000,NaN,Day session,NaN
6433,7714,1,7.0,3,0,1,0,0,7525,1,4359,21:00:00.000,NaN,NaN,Evening session
6434,7715,1,15.0,2,0,0,1,0,2761,0,9668,15:30:00.000,NaN,Day session,NaN
6435,7716,1,64.0,1,0,1,0,0,2059,0,6563,08:42:00.000,Morning session,NaN,NaN
6436,7717,0,54.0,5,0,0,1,0,6222,1,8153,15:34:00.000,NaN,Day session,NaN
6437,7718,Не указан,67.0,5,1,0,0,0,2321,1,6484,15:00:00.000,NaN,Day session,NaN
6438,7719,1,54.0,2,0,0,1,1,5996,0,5556,21:00:00.000,NaN,NaN,Evening session
6439,7720,Не указан,36.0,3,0,0,1,1,9925,1,8262,06:15:00.000,Morning session,NaN,NaN
6440,7722,1,41.0,4,0,1,0,0,3612,1,6923,14:00:00.000,NaN,Day session,NaN
6441,7723,1,32.0,5,1,0,0,0,1278,1,7830,06:15:00.000,Morning session,NaN,NaN
6442,7724,1,49.0,2,0,0,1,0,6249,1,6180,14:00:00.000,NaN,Day session,NaN
6443,7725,Не указан,20.0,1,0,1,0,0,4559,0,3688,15:34:00.000,NaN,Day session,NaN
6444,7727,0,57.0,1,0,0,1,0,6315,1,2654,15:30:00.000,NaN,Day session,NaN
6445,7728,1,98.0,3,0,0,1,1,6934,1,4235,15:30:00.000,NaN,Day session,NaN
6446,7729,1,54.0,0,0,1,0,1,1037,1,4877,22:15:00.000,NaN,NaN,Evening session
6447,7730,0,77.0,3,0,0,1,0,8450,0,883,21:00:00.000,NaN,NaN,Evening session
6448,7731,1,39.0,1,0,0,1,0,1473,1,5352,15:30:00.000,NaN,Day session,NaN
6449,7732,0,15.0,3,0,0,1,0,2502,1,3823,06:15:00.000,Morning session,NaN,NaN
6450,7735,1,68.0,1,0,0,1,0,1572,0,3181,06:15:00.000,Morning session,NaN,NaN
6451,7737,1,81.0,4,0,1,0,1,4298,1,3653,14:00:00.000,NaN,Day session,NaN
6452,7738,Не указан,90.0,2,0,0,1,0,2142,1,7480,22:30:00.000,NaN,NaN,Evening session
6453,7739,1,52.0,5,0,1,0,1,6877,1,865,23:42:00.000,NaN,NaN,Evening session
6454,7740,0,70.0,3,0,1,0,0,2390,1,5553,14:00:00.000,NaN,Day session,NaN
6455,7741,0,57.0,2,0,1,0,0,5042,1,8710,14:15:00.000,NaN,Day session,NaN
6456,7742,1,44.0,0,0,1,0,1,1136,0,3631,21:00:00.000,NaN,NaN,Evening session
6457,7743,0,27.0,0,0,1,0,0,8809,0,9358,07:00:00.000,Morning session,NaN,NaN
6458,7744,1,72.0,5,0,0,1,0,9420,1,306,22:30:00.000,NaN,NaN,Evening session
6459,7745,1,51.0,3,0,1,0,0,1346,1,6718,07:30:00.000,Morning session,NaN,NaN
6460,7746,0,89.0,0,0,1,0,0,9547,0,2377,15:34:00.000,NaN,Day session,NaN
6461,7747,1,51.0,2,0,1,0,1,5276,1,4426,15:34:00.000,NaN,Day session,NaN
6462,7749,1,26.0,3,0,1,0,1,2412,1,6442,22:15:00.000,NaN,NaN,Evening session
6463,7750,0,22.0,2,0,0,1,1,6302,0,6725,15:34:00.000,NaN,Day session,NaN
6464,7751,Не указан,79.0,3,0,1,0,1,2537,1,8742,23:42:00.000,NaN,NaN,Evening session
6465,7752,0,50.0,5,0,0,1,0,897,0,9300,15:30:00.000,NaN,Day session,NaN
6466,7753,1,21.0,3,0,0,1,1,2617,0,4647,22:15:00.000,NaN,NaN,Evening session
6467,7754,1,89.0,4,0,1,0,1,126,1,6283,07:00:00.000,Morning session,NaN,NaN
6468,7757,0,100.0,2,0,0,1,0,9054,1,2259,14:15:00.000,NaN,Day session,NaN
6469,7758,0,99.0,4,0,1,0,0,5495,1,8802,14:00:00.000,NaN,Day session,NaN
6470,7759,0,1.0,4,0,0,1,1,2418,0,8926,06:15:00.000,Morning session,NaN,NaN
6471,7760,1,1.0,2,0,1,0,1,2505,1,4993,15:30:00.000,NaN,Day session,NaN
6472,7763,1,6.0,2,0,0,1,1,1840,1,6564,21:00:00.000,NaN,NaN,Evening session
6473,7764,0,94.0,4,0,1,0,0,8665,1,5996,15:34:00.000,NaN,Day session,NaN
6474,7765,1,87.0,3,0,0,1,0,7672,1,1234,06:15:00.000,Morning session,NaN,NaN
6475,7766,1,5.0,3,0,0,1,1,5643,1,9169,22:15:00.000,NaN,NaN,Evening session
6476,7768,1,55.0,0,0,0,1,0,8776,0,3881,15:30:00.000,NaN,Day session,NaN
6477,7769,0,80.0,2,0,1,0,0,4925,1,7965,08:42:00.000,Morning session,NaN,NaN
6478,7771,0,89.0,0,0,0,1,0,2876,1,8356,15:30:00.000,NaN,Day session,NaN
6479,7772,Не указан,51.0,2,1,0,0,0,3202,1,5717,08:42:00.000,Morning session,NaN,NaN
6480,7773,1,26.0,0,1,0,0,0,5048,1,1231,14:00:00.000,NaN,Day session,NaN
6481,7774,1,54.0,0,0,1,0,0,7155,1,1776,14:15:00.000,NaN,Day session,NaN
6482,7775,1,8.0,3,0,1,0,0,4916,1,6790,06:00:00.000,Morning session,NaN,NaN
6483,7776,0,39.0,2,0,1,0,1,4149,1,2978,07:00:00.000,Morning session,NaN,NaN
6484,7777,1,25.0,2,0,0,1,1,6618,0,152,06:15:00.000,Morning session,NaN,NaN
6485,7778,0,69.0,2,0,0,1,0,2438,0,5080,06:00:00.000,Morning session,NaN,NaN
6486,7779,0,19.0,4,0,0,1,1,1270,0,4155,06:00:00.000,Morning session,NaN,NaN
6487,7780,0,31.0,2,0,0,1,1,2214,0,5557,15:30:00.000,NaN,Day session,NaN
6488,7781,0,63.0,5,0,1,0,0,6214,0,8209,06:15:00.000,Morning session,NaN,NaN
6489,7783,0,25.0,2,0,0,1,0,4398,1,715,08:42:00.000,Morning session,NaN,NaN
6490,7784,1,19.0,3,0,1,0,0,3853,1,1680,15:00:00.000,NaN,Day session,NaN
6491,7785,Не указан,85.0,4,0,1,0,0,2891,1,6266,15:34:00.000,NaN,Day session,NaN
6492,7786,Не указан,41.0,0,0,1,0,1,4188,0,1213,14:15:00.000,NaN,Day session,NaN
6493,7788,0,15.0,4,0,1,0,0,4522,1,2151,06:00:00.000,Morning session,NaN,NaN
6494,7789,1,78.0,3,0,1,0,1,5043,1,4609,21:00:00.000,NaN,NaN,Evening session
6495,7790,1,96.0,1,0,0,1,0,7918,0,8056,22:15:00.000,NaN,NaN,Evening session
6496,7792,Не указан,39.0,4,0,1,0,0,4033,0,7626,22:30:00.000,NaN,NaN,Evening session
6497,7793,0,14.0,0,0,1,0,1,5361,1,9086,08:42:00.000,Morning session,NaN,NaN
6498,7794,1,38.0,5,0,1,0,0,7317,1,6577,07:30:00.000,Morning session,NaN,NaN
6499,7795,0,100.0,4,0,1,0,0,3169,1,4685,22:15:00.000,NaN,NaN,Evening session
6500,7796,0,18.0,1,0,1,0,1,5910,0,808,14:00:00.000,NaN,Day session,NaN
6501,7797,0,3.0,0,0,1,0,0,9868,0,8104,15:34:00.000,NaN,Day session,NaN
6502,7798,1,46.0,2,0,0,1,1,7617,1,1681,23:42:00.000,NaN,NaN,Evening session
6503,7799,Не указан,25.0,0,0,0,1,1,8682,1,7098,06:15:00.000,Morning session,NaN,NaN
6504,7800,1,20.0,2,0,0,1,1,7286,1,39,22:15:00.000,NaN,NaN,Evening session
6505,7801,1,77.0,0,0,0,1,0,5032,1,160,14:00:00.000,NaN,Day session,NaN
6506,7802,1,61.0,0,0,1,0,1,6257,0,7543,14:15:00.000,NaN,Day session,NaN
6507,7803,0,3.0,5,0,0,1,0,3829,1,4866,06:00:00.000,Morning session,NaN,NaN
6508,7804,1,59.0,2,0,1,0,1,8848,1,1662,21:00:00.000,NaN,NaN,Evening session
6509,7805,1,93.0,3,0,0,1,1,8042,0,3966,14:15:00.000,NaN,Day session,NaN
6510,7806,Не указан,5.0,2,0,0,1,0,2964,1,4960,22:30:00.000,NaN,NaN,Evening session
6511,7807,0,57.0,2,0,0,1,1,1198,0,9375,15:30:00.000,NaN,Day session,NaN
6512,7808,0,62.0,0,0,1,0,0,6958,1,9312,06:15:00.000,Morning session,NaN,NaN
6513,7809,0,91.0,4,0,0,1,0,1820,1,5236,15:00:00.000,NaN,Day session,NaN
6514,7810,1,37.0,5,0,1,0,1,4001,1,9758,15:34:00.000,NaN,Day session,NaN
6515,7811,1,36.0,5,0,1,0,0,1124,1,8071,22:30:00.000,NaN,NaN,Evening session
6516,7812,1,84.0,1,0,0,1,0,7724,1,3019,07:00:00.000,Morning session,NaN,NaN
6517,7813,Не указан,51.0,2,0,1,0,1,4792,0,4009,15:34:00.000,NaN,Day session,NaN
6518,7814,1,53.0,2,0,1,0,1,5106,1,6262,07:30:00.000,Morning session,NaN,NaN
6519,7815,Не указан,19.0,3,0,1,0,1,8786,1,2309,07:30:00.000,Morning session,NaN,NaN
6520,7816,0,100.0,0,0,0,1,1,3753,0,875,22:15:00.000,NaN,NaN,Evening session
6521,7817,Не указан,64.0,1,0,1,0,1,6445,1,8755,21:00:00.000,NaN,NaN,Evening session
6522,7818,Не указан,80.0,3,0,1,0,0,7492,0,3781,15:00:00.000,NaN,Day session,NaN
6523,7819,0,11.0,4,0,0,1,1,4865,0,2055,06:15:00.000,Morning session,NaN,NaN
6524,7820,1,79.0,1,0,0,1,0,5387,1,2998,08:42:00.000,Morning session,NaN,NaN
6525,7821,Не указан,82.0,4,0,1,0,0,7991,1,9271,22:15:00.000,NaN,NaN,Evening session
6526,7823,0,23.0,5,0,0,1,0,6416,0,5995,22:30:00.000,NaN,NaN,Evening session
6527,7824,1,14.0,4,0,0,1,0,5606,0,5305,15:30:00.000,NaN,Day session,NaN
6528,7825,0,55.0,1,0,0,1,1,2983,0,4570,15:34:00.000,NaN,Day session,NaN
6529,7826,1,20.0,3,0,0,1,1,3485,1,375,23:42:00.000,NaN,NaN,Evening session
6530,7827,1,78.0,3,0,1,0,0,8137,0,8405,08:42:00.000,Morning session,NaN,NaN
6531,7828,0,36.0,2,0,0,1,1,5692,0,1754,15:34:00.000,NaN,Day session,NaN
6532,7829,1,99.0,1,0,1,0,1,1422,0,8136,15:30:00.000,NaN,Day session,NaN
6533,7830,0,72.0,4,0,1,0,1,5773,1,6898,07:00:00.000,Morning session,NaN,NaN
6534,7831,0,12.0,2,0,1,0,1,6522,1,3885,22:30:00.000,NaN,NaN,Evening session
6535,7832,0,9.0,3,0,0,1,0,4506,0,7169,22:30:00.000,NaN,NaN,Evening session
6536,7833,1,1.0,2,1,0,0,0,9099,0,5029,23:42:00.000,NaN,NaN,Evening session
6537,7834,0,11.0,2,0,1,0,0,3100,0,4582,21:00:00.000,NaN,NaN,Evening session
6538,7835,1,52.0,5,0,1,0,0,1951,0,5920,14:15:00.000,NaN,Day session,NaN
6539,7836,0,33.0,0,0,1,0,0,4014,1,6970,21:00:00.000,NaN,NaN,Evening session
6540,7837,0,81.0,0,0,0,1,1,4465,1,7882,22:15:00.000,NaN,NaN,Evening session
6541,7838,0,94.0,0,0,1,0,0,5779,1,2567,22:30:00.000,NaN,NaN,Evening session
6542,7840,1,47.0,5,0,0,1,1,3956,1,5586,22:15:00.000,NaN,NaN,Evening session
6543,7841,0,46.0,3,0,0,1,0,2192,1,8722,21:00:00.000,NaN,NaN,Evening session
6544,7842,1,87.0,2,0,0,1,1,3914,1,8513,08:42:00.000,Morning session,NaN,NaN
